id,class,domain,seq,owning_doc,statement,priority,verification,status,supersedes,superseded_by,extraction_source
PRD-SBM-036,PRD,SBM,036,DOC-22,"Canonicalization MUST be per-ecosystem, deterministic, and versioned, and the version MUST be recorded on every match run.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-037,PRD,SBM,037,DOC-22,"A component whose identifier cannot be canonicalized MUST be recorded as unmatchable with the reason, and MUST count against the snapshot's quality score. It MUST NOT be silently skipped.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-038,PRD,SBM,038,DOC-22,"Version comparison MUST use the ordering rules of the component's ecosystem, and the platform MUST NOT apply a single comparison scheme across ecosystems.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-039,PRD,SBM,039,DOC-22,"Where the platform cannot determine ordering for a component's version scheme, it MUST record the match as INDETERMINATE rather than asserting either presence or absence.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-040,PRD,SBM,040,DOC-22,"Where distribution-level patch metadata is available, it MUST take precedence over upstream version range comparison.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-041,PRD,SBM,041,DOC-22,"The test corpus MUST include, per supported ecosystem, cases covering pre-release ordering, epoch and revision components, boundary inclusivity, disjoint affected ranges, and backported patch metadata.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-042,PRD,SBM,042,DOC-22,"Exploitability statements MUST be applied at match time, and a suppressed candidate MUST be recorded as suppressed with the statement reference rather than omitted.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-043,PRD,SBM,043,DOC-22,"Statements authored by the tenant MUST be stored in the tenant's partition. Supplier-published statements accompanying a component MAY be shared as public data, and authorship MUST be recorded per statement.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-044,PRD,SBM,044,DOC-22,"Intelligence updates MUST trigger a portfolio re-match automatically, without requiring resubmission.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-045,PRD,SBM,045,DOC-22,"Batch ordering MUST be weighted by asset business criticality and by time since last successful match, and MUST NOT be arrival order.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-046,PRD,SBM,046,DOC-22,A known-exploited catalogue update MUST take priority over an ordinary intelligence update sweep.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-047,PRD,SBM,047,DOC-22,"A match run MUST be idempotent on a key derived from snapshot content hash, intelligence version, matcher version, and canonicalization version.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-048,PRD,SBM,048,DOC-22,"A run MUST hold a lease with expiry and automatic reclamation, and MUST NOT rely on heartbeat liveness alone.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-049,PRD,SBM,049,DOC-22,"A batch sweep MUST be pausable and resumable without losing completed work, and MUST report progress including skipped and failed counts.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-050,PRD,SBM,050,DOC-22,"Where snapshot content hash, intelligence version, matcher version, and canonicalization version are all unchanged since the last successful run, the run MAY be skipped, and the skip MUST be recorded as a run with outcome SKIPPED_NO_CHANGE.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-051,PRD,SBM,051,DOC-22,The platform MUST compute a component change set between consecutive snapshots and MUST surface newly introduced vulnerable components distinctly from long-standing ones.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-052,PRD,SBM,052,DOC-22,A downgrade MUST be surfaced explicitly.,SHOULD_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-053,PRD,SBM,053,DOC-22,"A match run MUST NOT drive finding closure unless it completed successfully, with confirmed coverage, against non-stale intelligence, over a snapshot whose quality is above the warning threshold.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-054,PRD,SBM,054,DOC-22,"Automatic closure MUST record the resolving snapshot, the previous and current component versions, the intelligence version, and the matcher version, and MUST be distinguishable from human-verified closure in every report.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-055,PRD,SBM,055,DOC-22,"Where a component is absent from a new snapshot but the snapshot's ecosystem coverage does not include that component's ecosystem, the finding MUST NOT be closed.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-056,PRD,SBM,056,DOC-22,"An asset with no snapshot MUST appear in coverage reporting as NEVER_SUBMITTED, and MUST NOT be absent from dependency reporting.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-057,PRD,SBM,057,DOC-22,"Every figure derived from composition data MUST be accompanied by the coverage and freshness of the data supporting it, materialized with the figure rather than computed at presentation.",MUST_HAVE,AUTOMATED_TEST|DOCUMENT_INSPECTION,Active,,,compact_table
PRD-SBM-058,PRD,SBM,058,DOC-22,"The platform MUST maintain actionable queues for NEVER_SUBMITTED, STALE, and PARTIAL assets, with escalation to the accountable owner.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-059,PRD,SBM,059,DOC-22,"Submission health MUST be observable per credential, including last successful submission, consecutive failure count, and last failure reason.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-060,PRD,SBM,060,DOC-22,"Coverage MUST NOT be improvable by any action other than acquiring data. Retiring, excluding, or reclassifying unmeasured assets MUST NOT raise a coverage ratio.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-061,PRD,SBM,061,DOC-22,"Every match run MUST record the intelligence dataset version used, and staleness MUST be surfaced on findings produced or confirmed by that run.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-062,PRD,SBM,062,DOC-22,The platform MUST support offline provisioning of intelligence through a signed bundle whose signature and integrity are verified before use.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-063,PRD,SBM,063,DOC-22,Intelligence update failure MUST NOT halt matching. Matching MUST continue against the last verified version with staleness recorded.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-064,PRD,SBM,064,DOC-22,Intelligence age MUST be visible in the interface and MUST alert beyond a configured threshold.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-SBM-065,PRD,SBM,065,DOC-22,"No failure in this module MUST result in finding closure, coverage improvement, or a favourable posture change.",MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-TEN-001,PRD,TEN,001,DOC-01,"Every tenant-scoped record MUST carry a tenant identifier, and isolation MUST be enforced at the persistence layer such that omitting a tenant predicate in application code cannot return cross-tenant data.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-TEN-002,PRD,TEN,002,DOC-01,"Tenant data MUST be encrypted at rest with per-tenant key material, and key access MUST be scoped to the tenant.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-003,PRD,TEN,003,DOC-01,"The platform MUST support tenant-level data residency pinning, and MUST enforce that pinned data does not leave its designated region including through backup, logging, telemetry, notification, and AI provider paths.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-004,PRD,TEN,004,DOC-01,"Tenant configuration, including roles, workflows, custom fields, taxonomies, scoring weights, and vocabulary, MUST be isolated per tenant with no shared mutable state.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-005,PRD,TEN,005,DOC-01,"No operation MUST span tenants, including background jobs, search, aggregation, AI context assembly, and export. Cross-tenant aggregation MUST require explicit tenant opt-in and MUST be irreversibly anonymised.",MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-TEN-006,PRD,TEN,006,DOC-01,The platform MUST enforce per-tenant resource controls preventing one tenant's usage from degrading another's service.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-007,PRD,TEN,007,DOC-01,"Tenant lifecycle operations — provisioning, suspension, reactivation, and offboarding — MUST be supported as audited operations with defined data treatment at each stage.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-008,PRD,TEN,008,DOC-01,"On offboarding the platform MUST provide complete tenant data export in documented formats, followed on request by verifiable deletion.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-009,PRD,TEN,009,DOC-01,Platform operators MUST NOT have standing access to tenant business data; access MUST require break-glass per PRD-IAM-011.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-TEN-010,PRD,TEN,010,DOC-01,"Single-tenant and air-gapped deployments MUST use the same tenancy model as multi-tenant, with a single tenant rather than a distinct code path.",MUST_HAVE,ARCHITECTURE_REVIEW,Active,,,compact_table
PRD-UIX-001,PRD,UIX,001,DOC-08,Every visual value MUST be a token. Literal values MUST NOT appear in components.,MUST_HAVE,AUTOMATED_TEST|CODE_REVIEW,Active,,,compact_table
PRD-UIX-002,PRD,UIX,002,DOC-08,"Status tokens MUST be distinguishable without colour, and the data palette MUST be ordered and distinguishable in monochrome and under deuteranopia, protanopia, and tritanopia.",MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
PRD-UIX-003,PRD,UIX,003,DOC-08,"duration-instant MUST be used for any transition on a surface the user is actively working in, and no animation MUST delay the availability of an interactive element.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-004,PRD,UIX,004,DOC-08,"Density MUST be user-selectable and MUST affect spacing and control size only, never font size below the base.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-UIX-005,PRD,UIX,005,DOC-08,"Identifiers, versions, package identifiers, hashes, and payload fragments MUST be rendered in a monospace face with unambiguous zero, one, and letter forms.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-006,PRD,UIX,006,DOC-08,Both themes MUST meet the contrast requirements of INT-UIX-001 independently. Neither MUST be derived by inverting the other.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-UIX-007,PRD,UIX,007,DOC-08,"Theme selection MUST follow the operating system preference by default and MUST be overridable per user, with the choice persisted.",MUST_HAVE,DEMONSTRATION,Active,,,compact_table
PRD-UIX-008,PRD,UIX,008,DOC-08,"Status colour MUST be consistent across every surface: a severity, a service level state, or a coverage confidence MUST use the same token everywhere it appears.",MUST_HAVE,CODE_REVIEW,Active,,,compact_table
PRD-UIX-009,PRD,UIX,009,DOC-08,"The interface MUST NOT assume a fixed hierarchy depth or fixed level names, and MUST render tenant-configured node type labels including vocabulary overrides.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-UIX-010,PRD,UIX,010,DOC-08,Breadcrumbs MUST begin at the caller's scope root and MUST NOT display or imply ancestors outside their scope.,MUST_HAVE,AUTOMATED_TEST|PENETRATION_TEST,Active,,,compact_table
PRD-UIX-011,PRD,UIX,011,DOC-08,The current scope MUST be visible on every surface that presents scoped data.,MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-012,PRD,UIX,012,DOC-08,Every object MUST be reachable by its human-facing code through the command interface.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-UIX-013,PRD,UIX,013,DOC-08,Every action available by pointer MUST be available by keyboard. A pointer-only capability MUST NOT exist.,MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
PRD-UIX-014,PRD,UIX,014,DOC-08,"Destructive and irreversible actions MUST require an explicit confirmation that is not the default focus target, and MUST state what will happen rather than asking for generic confirmation.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-015,PRD,UIX,015,DOC-08,"Optimistic update MUST be used for state changes with a visible reconciliation on failure, and MUST NOT be used where the server may reject on a guard the client cannot evaluate.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-016,PRD,UIX,016,DOC-08,"Bulk selection MUST state the count and scope of what is selected, MUST distinguish ""all on this page"" from ""all matching the filter"", and MUST show the per-item outcome after execution.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-017,PRD,UIX,017,DOC-08,"Where a bulk operation is partially denied, the interface MUST show which items were denied and why, and MUST NOT present the operation as wholly successful or wholly failed.",MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-UIX-018,PRD,UIX,018,DOC-08,The credential field MUST NOT accept a plaintext value. It MUST accept a reference and MUST reject a value with an explanation.,MUST_HAVE,AUTOMATED_TEST,Active,,,compact_table
PRD-UIX-019,PRD,UIX,019,DOC-08,"The timeline MUST distinguish actor types — human, service, automation, platform — visually and MUST identify the automation rule where one acted.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-020,PRD,UIX,020,DOC-08,Comments attributed through inbound email MUST be visibly marked as such.,MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-021,PRD,UIX,021,DOC-08,"Truncated values MUST be recoverable in full without navigation, and truncation MUST NOT be applied to identifiers, versions, or package identifiers.",MUST_HAVE,MANUAL_TEST,Active,,,compact_table
PRD-UIX-022,PRD,UIX,022,DOC-08,Unmeasured MUST be visually distinct from zero and from empty.,MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
PRD-UIX-023,PRD,UIX,023,DOC-08,"A restricted field the viewer may not see MUST be absent rather than masked, except where absence would misrepresent the object, in which case a withheld indicator MUST be shown without confirming a value exists.",MUST_HAVE,AUTOMATED_TEST|MANUAL_TEST,Active,,,compact_table
